repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
torvalds/linux,2ef4f6b46f3c6b10cbe2eac24fcac217e18b88ae,haryven,2026-01-21T11:49:06Z,smfrench,2026-02-09T03:24:41Z,smb/client: add NT_STATUS_NO_RECOVERY_POLICY  See MS-ERREf 2.3.1 STATUS_NO_RECOVERY_POLICY.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,47b84c745ba0640ebf805f241d9b5f530c177f99,haryven,2026-01-21T11:49:05Z,smfrench,2026-02-09T03:24:41Z,smb/client: add NT_STATUS_RANGE_NOT_FOUND  See MS-ERREf 2.3.1 STATUS_RANGE_NOT_FOUND.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,fbf88e79c53ea255bf5e01d684c3d3e53a7bd9b3,haryven,2026-01-21T11:49:04Z,smfrench,2026-02-09T03:24:41Z,smb/client: add NT_STATUS_DECRYPTION_FAILED  See MS-ERREf 2.3.1 STATUS_DECRYPTION_FAILED.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,2ed0cdab5fccf5ecadb2b23baa8525e8aa97e9b6,haryven,2026-01-21T11:49:03Z,smfrench,2026-02-09T03:24:41Z,smb/client: add NT_STATUS_ENCRYPTION_FAILED  See MS-ERREf 2.3.1 STATUS_ENCRYPTION_FAILED.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,096be720249314e41f91a649b9fb500e0c6dc026,haryven,2026-01-21T11:49:02Z,smfrench,2026-02-09T03:24:41Z,smb/client: add NT_STATUS_DIRECTORY_IS_A_REPARSE_POINT  See MS-ERREf 2.3.1 STATUS_DIRECTORY_IS_A_REPARSE_POINT.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,7982ddb7af9b44149226df2a89aa22c5f92583f3,haryven,2026-01-21T11:49:01Z,smfrench,2026-02-09T03:24:41Z,smb/client: add NT_STATUS_VOLUME_DISMOUNTED  See MS-ERREf 2.3.1 STATUS_VOLUME_DISMOUNTED.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,563318fa6dccb0dcbaa7bb36d0e30a3e67b61b68,haryven,2026-01-21T11:49:00Z,smfrench,2026-02-09T03:24:41Z,smb/client: add NT_STATUS_BIOS_FAILED_TO_CONNECT_INTERRUPT  See MS-ERREf 2.3.1 STATUS_BIOS_FAILED_TO_CONNECT_INTERRUPT.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,29aaf48e24b768fa3b3c400391ee113078206e6f,haryven,2026-01-21T11:48:59Z,smfrench,2026-02-09T03:24:41Z,smb/client: add NT_STATUS_VARIABLE_NOT_FOUND  See MS-ERREf 2.3.1 STATUS_VARIABLE_NOT_FOUND.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,ac635d68bac8a25a4b65670add8d50ec0b6cdf33,haryven,2026-01-21T11:48:58Z,smfrench,2026-02-09T03:24:41Z,smb/client: rename ERRinvlevel to ERRunknownlevel  See MS-CIFS 2.2.2.4 ERRunknownlevel. Keep the name consistent with the documentation.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,cd55c6e31189c3a8436bb073c54668da08ba9e54,haryven,2026-01-21T11:48:57Z,smfrench,2026-02-09T03:24:41Z,smb/client: add NT_STATUS_OS2_INVALID_LEVEL  See MS-CIFS 2.2.2.4 STATUS_OS2_INVALID_LEVEL.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
torvalds/linux,b0a22915942f67a04b980fd96114dc0f65879d6a,haryven,2026-01-21T11:48:56Z,smfrench,2026-02-09T03:24:41Z,smb/client: map NT_STATUS_INVALID_INFO_CLASS to ERRbadpipe  See MS-CIFS 2.2.2.4 STATUS_INVALID_INFO_CLASS.  Signed-off-by: Huiwen He <hehuiwen@kylinos.cn> Signed-off-by: ChenXiaoSong <chenxiaosong@kylinos.cn> Signed-off-by: Steve French <stfrench@microsoft.com>
golang/go,b408256be720c51ff1730d7a97389a975744a312,xieyuschen,2026-01-21T06:57:14Z,randall77,2026-01-23T23:40:20Z,cmd/compile: fix loopvar version detection with line directives  The Go loop variable semantics changed in Go 1.22: loop variables are now created per-iteration instead of per-loop. The compiler decides which semantics to use based on the Go version in go.mod.  When go.mod specifies go 1.21 and the 
golang/go,6d89ab44cc783abb68d511e88723c2b8ebf4ca3b,unknown,2026-01-21T23:11:13Z,gopherbot,2026-01-23T17:18:50Z,"go/types, types: flip field/method selection logic inside out (cleanup)  By selecting on *Var/*Func first, the field/method selection logic becomes a bit cleaner, clearer, and a little bit simpler.  No functional changes.  Change-Id: I9860f98d52779b0f7ce4484ea77e74a3667d9e6b Reviewed-on: https://go-"
golang/go,1b7e5836ad2ae6bc5466e3b1916294d20403386c,cuonglm,2026-01-21T11:11:29Z,gopherbot,2026-01-22T20:55:00Z,cmd/compile: speedup large init function compile time  Fixes #77153  Change-Id: Ia3906e4d686281be78b65daf7a7a4fd1b2b2483d Reviewed-on: https://go-review.googlesource.com/c/go/+/737880 Reviewed-by: Keith Randall <khr@google.com> LUCI-TryBot-Result: Go LUCI <golang-scoped@luci-project-accounts.iam.gse
golang/go,c61a48619ff2d26543d0f4874ab495bbbfdc701f,abner-chenc,2026-01-21T09:32:49Z,gopherbot,2026-01-22T20:34:32Z,"cmd/compile: allow Bswap{64,32,16} on loong64  On Loong64, Bswap{64,32,16} has been implemented with REVB{2H, 2W,V} instruction  Change-Id: Ia7f40ef3b1a85bfb0b20563098cb792b00cec498 Reviewed-on: https://go-review.googlesource.com/c/go/+/737841 Reviewed-by: Keith Randall <khr@golang.org> Auto-Submit:"
golang/go,a53589662719d0186e3ce3b965c082b829d0ce4c,cuonglm,2026-01-21T08:20:27Z,gopherbot,2026-01-22T15:30:22Z,"cmd/compile: remove unnecessary code in keepAliveAt  TypeWord and SrcRType are only needed for interface expression conversion. Since CL 725180, the kept alive nodes are passed directly to runtime.KeepAlive, so there's no interface conversion anymore.  Change-Id: I37ad8016bf76a1bf8ba36efea043fc71341"
golang/go,dae71067ce7ee41ebe752a4ee3c544506e74f824,cuonglm,2026-01-21T07:39:20Z,gopherbot,2026-01-22T15:30:19Z,"cmd/compile: fix mis-compilation for static array initialization  The bug was first introduced when the compiler is still written in C, with CL 2254041. The static array was laid out with the wrong context, causing a stack pointer will be stored in global object.  Fixes #61730 Fixes #77193  Change-I"
golang/go,2d37c2077854e225204a7c4c26c10453a20de6d1,unknown,2026-01-21T22:40:04Z,gopherbot,2026-01-22T00:01:08Z,"go/types, types2: better error when selecting field on type rather than value  Fixes #6814.  Change-Id: I659670998f8e89400d03d40189e8c54f7e705cdc Reviewed-on: https://go-review.googlesource.com/c/go/+/738040 Reviewed-by: Alan Donovan <adonovan@google.com> Auto-Submit: Robert Griesemer <gri@google.co"
golang/go,455282911aba7512e2ba045ffd9244eb97756247,cagedmantis,2026-01-21T19:52:52Z,cagedmantis,2026-01-21T20:27:12Z,doc/next: initialize  Initialize the doc/next directory for the next release by copying the contents of doc/initial into it.  For #76474.  Change-Id: I52c826cf42aa93f1dea8bf8f7f386a77265bf31a Reviewed-on: https://go-review.googlesource.com/c/go/+/737961 Reviewed-by: Michael Pratt <mpratt@google.com>
golang/go,83c44ec0326d90e75d4672f17630b348811a02ab,cagedmantis,2026-01-21T19:40:43Z,cagedmantis,2026-01-21T20:25:21Z,"internal/goversion: update Version to 1.27  Go 1.27 is in the process of being opened for development (to be eventually released). This change marks the very beginning of its development cycle, updating the Version value accordingly.  For #40705. For #76474.  Change-Id: Id64ac75e6727715c32a842501b43"
apache/spark,e3bc281c58d3cd0f462c5b838632f2efd32f9e86,st-tran,2026-01-21T22:16:49Z,HyukjinKwon,2026-01-21T22:16:49Z,"[SPARK-54217][PYTHON] Synchronize PythonRunner's MonitorThread kill decision  ### What changes were proposed in this pull request? This diff addresses the synchronization issue described in SPARK-54217 by respecting the existing releasedOrClosed AtomicBoolean in the PythonRunner's kill codepath, whi"
apache/spark,45094dc41d3bd433ace05df3339bec8dfa169698,zhengruifeng,2026-01-21T22:08:38Z,HyukjinKwon,2026-01-21T22:08:38Z,[SPARK-55044][SPARK-55088][TESTS][FOLLOW-UP] Add test for passing metadata in arrow batches from JVM to Python  ### What changes were proposed in this pull request? Add test for passing metadata in arrow batches from JVM to Python  ### Why are the changes needed? to improve test coverage  ### Does t
apache/spark,4e52198513ec4ff7a4ebfb318703032feb7d69aa,Shubhambhusate,2026-01-21T18:05:09Z,dtenedor,2026-01-21T18:05:09Z,"[SPARK-54914][SQL] Fixing DROP operator in pipe syntax to support qualified column names  ### What changes were proposed in this pull request? This PR enables the pipe syntax DROP operator to support qualified column names, allowing users to drop nested struct fields and use table-alias-qualified co"
apache/spark,9b3e203e1d026b7792d26cbcc66a387c8d37f18c,sarutak,2026-01-21T14:55:28Z,Ngone51,2026-01-21T14:55:28Z,"[SPARK-55045][CORE][TESTS] Fix a flaky test in ExecutorSuite  ### What changes were proposed in this pull request? This PR fixes a flaky test `SPARK-33587: isFatalError` in `ExecutorSuite`. Recnetly, this test occasionally fails. https://github.com/apache/spark/actions/runs/20850209017/job/599032735"
apache/spark,5932f11fb91606606234f486f289be1358b1d829,gaogaotiantian,2026-01-21T09:45:29Z,zhengruifeng,2026-01-21T09:45:29Z,[SPARK-54990][PYTHON] Fix how classproperty is implemented in session.py  ### What changes were proposed in this pull request?  Implement `classproperty` correctly with descriptor.  ### Why are the changes needed?  The current implementation is unnecessarily complicated. It does not need to inherit 
apache/spark,06468a85a7ea6d8ffaf5d5d04450f46fb56cf849,gaogaotiantian,2026-01-21T09:13:17Z,zhengruifeng,2026-01-21T09:13:17Z,[SPARK-54925][PYTHON][FOLLOWUP] Ignore missing import for pystack  ### What changes were proposed in this pull request?  Add `pystack` to the mypy import missing ignore list.  ### Why are the changes needed?  All the 3rd party libraries were done this way. Current way mypy fails if `pystack` exists 
apache/spark,9d9fbeea8bdc3a3eccc3451767cdbf3efdf8d94b,Yicong-Huang,2026-01-21T09:11:41Z,zhengruifeng,2026-01-21T09:11:41Z,[SPARK-54939][PYTHON][TESTS][FOLLOWUP] Handle PyArrow version difference in type coercion tests  ### What changes were proposed in this pull request?  Skip `test_pandas_instances_coercion` on PyArrow < 19 and add a separate test for PyArrow < 19 behavior.  ### Why are the changes needed?  PyArrow < 
apache/spark,a2198a1e2542daf68de5f1be318036cf3204a1be,gaogaotiantian,2026-01-21T07:06:49Z,zhengruifeng,2026-01-21T07:06:49Z,[SPARK-55108][PYTHON] Use the latest pandas-stubs for type check  ### What changes were proposed in this pull request?  Upgrade `pandas-stubs` version (basically do not pin it anymore) and fix all the mypy errors.  ### Why are the changes needed?  `pandas-stubs` sync with `pandas` - in theory we sho
apache/spark,4175544c574751a6b9925249cd2c44f90aaeec5d,fangchenli,2026-01-21T04:22:23Z,zhengruifeng,2026-01-21T04:22:23Z,[SPARK-54941][PYTHON][TESTS] Add tests for pa.scalar type coercion for numerical types  ### What changes were proposed in this pull request?  Add tests for pa.scalar type coercion.  ### Why are the changes needed?  We want to monitor changes in PyArrow's behavior.  ### Does this PR introduce _any_ u
apache/spark,a28133134c4dfba0f720be30e000cc66eb42051c,sarutak,2026-01-21T00:24:31Z,dongjoon-hyun,2026-01-21T00:24:31Z,"[SPARK-55103][CORE][TESTS] Fix a flaky test in `RpcIntegrationSuite`  ### What changes were proposed in this pull request? This PR aims to fix a flaky test in `RpcIntegrationSuite`. Recently, `sendRpcWithStreamFailures` occasionally fails. https://github.com/apache/spark/actions/runs/21073107447/job"
langchain-ai/langchain,a1df299123cf6bf7ad35e93f944b8e9d30201da1,mdrxy,2026-01-21T22:09:02Z,web-flow,2026-01-21T22:09:02Z,fix(langchain): strip trailing whitespace from the summarization prompt (#34835)
langchain-ai/langchain,1d7a2690a2e9e5756dda6efd600bd217b168c239,mdrxy,2026-01-21T22:05:02Z,web-flow,2026-01-21T22:05:02Z,fix(langchain): improve grammar in `SummarizationMiddleware` system prompt (#34834)  I had a low-grade aneurysm trying to read this
langchain-ai/langchain,5fa708fb14c4618799db3c922573588c43c3ac41,eyurtsev,2026-01-21T19:02:34Z,web-flow,2026-01-21T19:02:34Z,chore(core): relax packaging constraints (#34832)  https://github.com/langchain-ai/langchain/issues/34831
langchain-ai/langchain,66038386d42ffe4ed39b8cfc6a1ce7a2c9e9abe9,dependabot[bot],2026-01-21T01:55:19Z,web-flow,2026-01-21T01:55:19Z,chore(deps-dev): bump setuptools from 67.8.0 to 78.1.1 in /libs/core in the uv group across 1 directory (#34825)  Bumps the uv group with 1 update in the /libs/core directory: [setuptools](https://github.com/pypa/setuptools).  Updates `setuptools` from 67.8.0 to 78.1.1 <details> <summary>Changelog</
docker/compose,e7d870a1068ca3b4fc898d3c4ee0960e6d12f6cb,thaJeztah,2026-01-21T09:32:01Z,ndeloof,2026-01-26T08:26:08Z,update to go1.25.6  Signed-off-by: Sebastiaan van Stijn <github@gone.nl>
docker/compose,fa7549a851eee545b4da748ef758d58d82be4c43,thaJeztah,2026-01-21T09:00:45Z,glours,2026-01-21T09:11:02Z,Dockerfile: update golangci-lint to v2.8.0  Signed-off-by: Sebastiaan van Stijn <github@gone.nl>
docker/compose,a061c1773668ba6b12ace9866fb099450594ecc0,MaheshThakur9152,2026-01-21T08:15:02Z,ndeloof,2026-01-21T08:40:05Z,fix: emit container status events after network reconnection  Signed-off-by: Mahesh Thakur <maheshthakur9152@gmail.com>
docker/compose,c5e7d9158ccb73204b5cb38ffb88bff94c69e7a2,thaJeztah,2026-01-21T08:08:32Z,ndeloof,2026-01-21T08:27:04Z,update to go1.24.12  This releases includes 6 security fixes following the security policy:  - archive/zip: denial of service when parsing arbitrary ZIP archives      archive/zip used a super-linear file name indexing algorithm that is invoked the first time a file in an archive is opened. This can 
docker/compose,3783b8ada336ef37235f51a48678b0b6f522d954,ndeloof,2026-01-21T07:36:30Z,ndeloof,2026-01-21T07:47:40Z,fsnotify is set in Dockerfile  Signed-off-by: Nicolas De Loof <nicolas.deloof@gmail.com>
