repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
tensorflow/tensorflow,b5b4012968066b4dfe54102a6f6944803e26f093,amd-jianli12,2026-02-02T14:01:56Z,tensorflower-gardener,2026-02-02T14:33:37Z,PR #31284: [ROCm] Add PJRT_Triton_Extension support  Imported from GitHub PR https://github.com/openxla/xla/pull/31284  📝 Summary of Changes This change is PJRT_Triton_Extension support for ROCm as counterpart of that for CUDA. Pallas Triton calls are lowered to HSACO directly rather than PTX on ROC
tensorflow/tensorflow,c66a08b553780756d205c2b7c96a4928bb368e2c,nurmukhametov,2026-02-02T14:00:23Z,tensorflower-gardener,2026-02-02T14:19:20Z,PR #36963: [ROCm] Use shared AsBlasLtEpilogue in GemmWorkspaceRewriter  Imported from GitHub PR https://github.com/openxla/xla/pull/36963  Replace the duplicate with the shared function to fix the issue and prevent future divergence. The duplicate AsBlasLtEpilogue in gemm_workspace_rewriter.cc was m
tensorflow/tensorflow,621bde48753133e29d75ed6d8c7ddac87c59313a,tensorflower-gardener,2026-02-02T13:49:52Z,tensorflower-gardener,2026-02-02T14:06:34Z,[XLA:GPU] Fix downcast.  PiperOrigin-RevId: 864316790
tensorflow/tensorflow,0ccd0276353e5516ca131302a5c6ed22a36d4bb7,thcmbs,2026-02-02T13:37:09Z,tensorflower-gardener,2026-02-02T13:56:16Z,[XLA:GPU] Extract MapOutputDimToOperandDim as util  And use it in pre-existing use cases.  PiperOrigin-RevId: 864313446
tensorflow/tensorflow,28eafe865a5da11b0f215ff0b51547db09fe897f,metaflow,2026-02-02T13:23:11Z,tensorflower-gardener,2026-02-02T13:44:57Z,[XLA:GPU][NFCI] refactor AnalyzeFusionImpl  - move BFS walk out from AnalyzeFusionImpl; - split SetSymbolicTilesAndComputeConstraints into just SymbolicTile and   inline constraints check.  That reduces congnitive complexity of each individual function a bit.  Additional check in symbolic_tile is ne
tensorflow/tensorflow,86dc9c03092f09425e8eb386f856728920f0719d,tensorflower-gardener,2026-02-02T13:23:10Z,tensorflower-gardener,2026-02-02T13:31:44Z,Expand visibility of collective_kernel_metadata.  PiperOrigin-RevId: 864308740
tensorflow/tensorflow,a520cc26f648bb8914ecdac5f1441ad3446277ce,tensorflower-gardener,2026-02-02T13:07:35Z,tensorflower-gardener,2026-02-02T13:20:40Z,Automated Code Change  PiperOrigin-RevId: 864304198
tensorflow/tensorflow,5163ce797bb6699a23f59fc553d0e004a15f4880,rao-ashish,2026-02-02T12:24:25Z,tensorflower-gardener,2026-02-02T12:32:09Z,PR #35456: Manage events for intra-process data transfers after enqueue of dependencies instead of completion  Imported from GitHub PR https://github.com/openxla/xla/pull/35456  📝 Summary of Changes This PR modifies `PjRtStreamExecutorRawBuffer` to allocate and record the definition event of the rec
tensorflow/tensorflow,223d7853669ab94975cecd7fb01686312a72a831,tensorflower-gardener,2026-02-02T10:55:20Z,tensorflower-gardener,2026-02-02T11:02:52Z,Copy mosaic parameters to collective memory space if multimem used with the collective metadata  PiperOrigin-RevId: 864266126
tensorflow/tensorflow,e1363f9373f9d70797257c375aacd1b410d318e4,tensorflower-gardener,2026-02-02T10:31:23Z,tensorflower-gardener,2026-02-02T10:41:56Z,Add criticality aware priority queue for SharedBatchScheduler  PiperOrigin-RevId: 864256702
tensorflow/tensorflow,524acbcb8f87e219c0080aa9066b6aefe229c62f,tensorflower-gardener,2026-02-02T10:28:38Z,tensorflower-gardener,2026-02-02T10:33:53Z,Fix the name of ci_multi_device configuration  PiperOrigin-RevId: 864255372
tensorflow/tensorflow,92d667887fa1dcd201a00a8c14ca8e097ddd62d5,terryysun,2026-02-02T09:40:21Z,tensorflower-gardener,2026-02-02T09:53:51Z,"PR #36158: [GPU] Add NCCL FP8 support  Imported from GitHub PR https://github.com/openxla/xla/pull/36158  📝 Summary of Changes Enable FP8 support.  🎯 Justification Starting from Blackwell, NCCL supports multimem reduction which makes the FP8 benefit significant. This PR enables NCCL FP8 support in X"
tensorflow/tensorflow,bfe94b39c560aa0cc894ebb7e8f64bb05b453cef,AananthV,2026-02-02T07:32:18Z,tensorflower-gardener,2026-02-02T07:43:31Z,Add numa node to HostNetworkAddress proto  PiperOrigin-RevId: 864193417
tensorflow/tensorflow,3d4958d107b77a2e4398c066971a099a369ef739,tensorflower-gardener,2026-02-02T04:24:30Z,tensorflower-gardener,2026-02-02T04:30:58Z,This is an internal change  Reverts 5b3611092bcad1539c6c3a96d8b3dc657e4c8cd1  PiperOrigin-RevId: 864134650
microsoft/vscode,d6aef2740d91a24d795a373b1160cdf9318a08b6,Tyriar,2026-02-02T22:24:34Z,web-flow,2026-02-02T22:24:34Z,Merge pull request #292057 from microsoft/tyriar/291995  Fix run and insert buttons missing in terminal inline chat
microsoft/vscode,b039da04cb9e4f75dd48803ff1ad3be190e231ac,Tyriar,2026-02-02T20:10:57Z,Tyriar,2026-02-02T20:10:57Z,Move var removing up one scope
microsoft/vscode,297a8df059cfb4b56f7c33106c62581945b9f88c,Tyriar,2026-02-02T20:09:15Z,Tyriar,2026-02-02T20:09:15Z,Clean up unused activation variables  Fixes #240
microsoft/vscode,424ef28d9b759ea0f8485cc7e84a81f8b77f8dcc,accesswatch,2026-02-02T19:17:05Z,web-flow,2026-02-02T19:17:05Z,fix: improve QuickInput accessibility for screen readers (#292339)  - Remove redundant role=textbox and static ARIA attributes from QuickInputBox - Dynamically set aria-haspopup and aria-autocomplete only when list is active - Track state to avoid unnecessary attribute changes that cause re-announce
microsoft/vscode,0ad40b2425fcc78686aa4ff8b9d553d73d2175c2,Copilot,2026-02-02T19:12:00Z,web-flow,2026-02-02T19:12:00Z,Open hidden terminal directly when only one exists instead of showing quick pick (#291885)
microsoft/vscode,b28117a8319459aea9f2691905971677d308623c,mrleemurray,2026-02-02T17:57:30Z,web-flow,2026-02-02T17:57:30Z,Merge pull request #292352 from microsoft/mrleemurray/married-chocolate-parrotfish  Update light and dark theme panel styles
microsoft/vscode,10d78a779f99e75f8b5ef33b4223a86e306fa818,justschen,2026-02-02T17:52:51Z,web-flow,2026-02-02T17:52:51Z,fix a few question carousel issues (#292243)
microsoft/vscode,a813c76b9e9e74e8018d5e2b2e8bb07aa2f53824,Copilot,2026-02-02T17:36:10Z,web-flow,2026-02-02T17:36:10Z,Fix terminal chat entry icon alignment when tabs are narrow (#292349)
microsoft/vscode,d1afadebfa25e95eb48d79c5e546e69832a2bed7,bpasero,2026-02-02T17:35:18Z,web-flow,2026-02-02T17:35:18Z,chat - address some feedback on toast changes (#292347)  * chat - address some feedback on toast changes  * .
microsoft/vscode,3b58e55b5fdb1ea220c3b420721113cbc4498c04,mrleemurray,2026-02-02T17:25:30Z,mrleemurray,2026-02-02T17:25:30Z,Fix: Update terminal background color in 2026 Dark theme
microsoft/vscode,0e1c5103cd5ad395c01e0a9e9b29c046f5291ec3,dmitrivMS,2026-02-02T17:24:43Z,web-flow,2026-02-02T17:24:43Z,Remove macOS signing checks exclusions (#291875)
microsoft/vscode,aeaf0d9b5dbb5811b4cfabb1b364036d011f506f,mrleemurray,2026-02-02T17:23:53Z,mrleemurray,2026-02-02T17:23:53Z,Fix: Update command center active background color in 2026 Dark theme
microsoft/vscode,22624de670c8f3714fdaf2ada425199f68149568,mrleemurray,2026-02-02T17:18:19Z,mrleemurray,2026-02-02T17:18:19Z,Fix: Update command center background and border styles in 2026 Light theme
microsoft/vscode,1951d880562601ebdb30c0a509d6b7bd37a05f09,bpasero,2026-02-02T17:14:52Z,web-flow,2026-02-02T17:14:52Z,Chat Anonymous: can send a chat message with anonymous access (fix #292296) (#292341)
microsoft/vscode,007c641d613126bbb741d94e2245e4813836a61b,mrleemurray,2026-02-02T17:11:55Z,mrleemurray,2026-02-02T17:11:55Z,Fix: Update panel and status bar border colors in 2026 Light theme
microsoft/vscode,01d74202958c4b636a323abd72ba75be581a01d4,dileepyavan,2026-02-02T17:05:40Z,web-flow,2026-02-02T17:05:40Z,Dileep y/291793 (#292201)  Updating srt paths to work in remote env
microsoft/vscode,6493db67742e05c22da2140c51055d6ee4d47c5b,mrleemurray,2026-02-02T16:37:29Z,mrleemurray,2026-02-02T16:37:29Z,darken light theme panels and reintroduce borders
microsoft/vscode,238adc8bc607dd294a57e24b37073fbd939aaca9,mrleemurray,2026-02-02T15:53:43Z,web-flow,2026-02-02T15:53:43Z,Merge pull request #292331 from microsoft/mrleemurray/yielding-magenta-ocelot  Mrleemurray/yielding-magenta-ocelot
microsoft/vscode,e953059cdc1de21d03ece50c8b719da9fa3433b8,mrleemurray,2026-02-02T15:28:12Z,mrleemurray,2026-02-02T15:28:12Z,fix: adjust font size for tool calls in chat component
microsoft/vscode,e57c07e5522b9a743f81450d819c10798a66b929,mrleemurray,2026-02-02T15:17:36Z,web-flow,2026-02-02T15:17:36Z,Merge pull request #292289 from microsoft/mrleemurray/disappointed-salmon-cephalopod  Refactor 2026 theme CSS for improved readability and maintainability
microsoft/vscode,ed8f9653dadc3029f14bf71917bee5d335c20732,dmitrivMS,2026-02-02T14:53:33Z,web-flow,2026-02-02T14:53:33Z,Sign macOS server binaries (#291872)
microsoft/vscode,45d5d7cd4cbac333266d749dc2377f44d7d377ad,Copilot,2026-02-02T14:52:42Z,web-flow,2026-02-02T14:52:42Z,"Fix: Problems table mode ignoring ""Show Active File Only"" filter (#291860)  * Initial plan  * Fix: Problems table mode not respecting active file filter  When the active file filter is enabled and markers change, the table view was incorrectly showing markers from all files. This happened because th"
microsoft/vscode,c733d2c421c8e78a8600ef13c596f3203b2d00f3,lramos15,2026-02-02T14:50:03Z,web-flow,2026-02-02T14:50:03Z,Adopt api versioning on chat participant addition (#292318)
microsoft/vscode,c2fd04dcb4c2575507486b7a512cb6a26ec7e115,chrmarti,2026-02-02T11:15:55Z,chrmarti,2026-02-02T14:30:37Z,Log matching welcome view (#292300)
microsoft/vscode,cf058dca98e73ab3a51c0bbf17901732db982d14,Copilot,2026-02-02T14:21:35Z,web-flow,2026-02-02T14:21:35Z,Fix flaky sessionDateFromNow test for today (#292269)  * Initial plan  * Fix flaky sessionDateFromNow test for today  Co-authored-by: bpasero <900690+bpasero@users.noreply.github.com>  ---------  Co-authored-by: copilot-swe-agent[bot] <198982749+Copilot@users.noreply.github.com> Co-authored-by: bpas
torvalds/linux,f495054bd12e2abe5068e243bdf344b704c303c6,jpoimboe,2026-02-02T19:00:17Z,jpoimboe,2026-02-05T16:00:45Z,objtool/klp: Fix unexported static call key access for manually built livepatch modules  Enabling CONFIG_MEM_ALLOC_PROFILING_DEBUG with CONFIG_SAMPLE_LIVEPATCH results in the following error:    samples/livepatch/livepatch-shadow-fix1.o: error: objtool: static_call: can't find static_call_key symbol
torvalds/linux,18328546dd59b6adc111cf84a0ee4cdd3a867611,jpoimboe,2026-02-02T18:01:08Z,jpoimboe,2026-02-05T16:00:45Z,"objtool/klp: Fix symbol correlation for orphaned local symbols  When compiling with CONFIG_LTO_CLANG_THIN, vmlinux.o has __irf_[start|end] before the first FILE entry:    $ readelf -sW vmlinux.o   Symbol table '.symtab' contains 597706 entries:      Num:    Value          Size Type    Bind   Vis    "
torvalds/linux,5e6e1dc43a217624087ce45bafd20ac2cfb3c190,unknown,2026-02-02T12:01:14Z,anakryiko,2026-02-04T18:17:19Z,resolve_btfids: Refactor the sort_btf_by_name function  Preserve original relative order of anonymous or same-named types to improve the consistency.  No functional changes.  Signed-off-by: Donglin Peng <pengdonglin@xiaomi.com> Signed-off-by: Andrii Nakryiko <andrii@kernel.org> Link: https://lore.ke
torvalds/linux,f514248727606b9087bc38a284ff686e0093abf1,haruki3hhh,2026-02-02T17:41:12Z,broonie,2026-02-04T11:29:58Z,"ASoC: fsl_xcvr: fix missing lock in fsl_xcvr_mode_put()  fsl_xcvr_activate_ctl() has lockdep_assert_held(&card->snd_card->controls_rwsem), but fsl_xcvr_mode_put() calls it without acquiring this lock.  Other callers of fsl_xcvr_activate_ctl() in fsl_xcvr_startup() and fsl_xcvr_shutdown() properly ac"
torvalds/linux,85352e59de4ce09de8322b2591a26f515fbde9c0,nxpfrankli,2026-02-02T20:57:57Z,broonie,2026-02-04T11:29:57Z,"ASoC: dt-bindings: ti,tlv320aic3x: Add compatible string ti,tlv320aic23  Add compatible string ti,tlv320aic23 to fix below CHECK_DTB warning: arch/arm/boot/dts/nxp/imx/imx35-eukrea-mbimxsd35-baseboard.dtb:     /soc/bus@43f00000/i2c@43f80000/codec@1a: failed to match any schema with compatible: ['ti,"
torvalds/linux,7f67ba5413f98d93116a756e7f17cd2c1d6c2bd6,chrisbainbridge,2026-02-02T20:50:33Z,broonie,2026-02-04T11:29:56Z,"ASoC: amd: fix memory leak in acp3x pdm dma ops  Fixes: 4a767b1d039a8 (""ASoC: amd: add acp3x pdm driver dma ops"") Signed-off-by: Chris Bainbridge <chris.bainbridge@gmail.com> Link: https://patch.msgid.link/20260202205034.7697-1-chris.bainbridge@gmail.com Signed-off-by: Mark Brown <broonie@kernel.org"
torvalds/linux,4463c7aa11a6e67169ae48c6804968960c4bffea,unknown,2026-02-02T09:39:55Z,unknown,2026-02-04T11:21:12Z,sched/mmcid: Optimize transitional CIDs when scheduling out  During the investigation of the various transition mode issues instrumentation revealed that the amount of bitmap operations can be significantly reduced when a task with a transitional CID schedules out after the fixup function completed 
torvalds/linux,007d84287c7466ca68a5809b616338214dc5b77b,unknown,2026-02-02T09:39:50Z,unknown,2026-02-04T11:21:12Z,"sched/mmcid: Drop per CPU CID immediately when switching to per task mode  When a exiting task initiates the switch from per CPU back to per task mode, it has already dropped its CID and marked itself inactive. But a leftover from an earlier iteration of the rework then reassigns the per CPU CID to "
torvalds/linux,47ee94efccf6732e4ef1a815c451aacaf1464757,unknown,2026-02-02T09:39:45Z,unknown,2026-02-04T11:21:12Z,sched/mmcid: Protect transition on weakly ordered systems  Shrikanth reported a hard lockup which he observed once. The stack trace shows the following CID related participants:    watchdog: CPU 23 self-detected hard LOCKUP @ mm_get_cid+0xe8/0x188   NIP: mm_get_cid+0xe8/0x188   LR:  mm_get_cid+0x108
torvalds/linux,4327fb13fa47770183c4850c35382c30ba5f939d,unknown,2026-02-02T09:39:40Z,unknown,2026-02-04T11:21:11Z,"sched/mmcid: Prevent live lock on task to CPU mode transition  Ihor reported a BPF CI failure which turned out to be a live lock in the MM_CID management. The scenario is:  A test program creates the 5th thread, which means the MM_CID users become more than the number of CPUs (four in this example),"
torvalds/linux,9872dae6102eb4d8c3cde83ded9df0d60f4e67d0,hoeppnerj,2026-02-02T13:48:45Z,hcahca,2026-02-04T07:31:30Z,"s390/tape: Rename tape_34xx.c to tape_3490.c  The driver now exclusively supports 3490 tape devices, given support for 3480 tape devices has been removed. Update the device driver name, its source file name, and change any occurrences of ""34xx/34XX"" to ""3490"" in the source code and comments.  Signed"
torvalds/linux,13391069bdc2a1df83a51dc5c4bf12ada1c6bab6,hoeppnerj,2026-02-02T13:48:44Z,hcahca,2026-02-04T07:31:30Z,s390/tape: Cleanup sense data analysis and error handling  Quite a few Error Recovery Action (ERA) codes and sense data entries are not relevant anymore for the Virtual Tape Server (VTS) and are not being used by VTS. Most of them were relevant for actual physical errors when a tape cartridge got st
torvalds/linux,4b6852d764b7794e1b624dc71771b008716cde34,hoeppnerj,2026-02-02T13:48:43Z,hcahca,2026-02-04T07:31:30Z,s390/tape: Remove 3480 tape device type  The only supported device type by the Virtual Tape Server is 3490. The 3480 device type was an old physical tape model and doesn't exist anymore. Remove 3480 from the list and any mention of it.  Signed-off-by: Jan Höppner <hoeppner@linux.ibm.com> Reviewed-by
torvalds/linux,516fbb4852457d3d3f3623a91bd5b2d95c4f070b,hoeppnerj,2026-02-02T13:48:42Z,hcahca,2026-02-04T07:31:29Z,"s390/tape: Remove unused command definitions  Quite a few command definitions are either not used or don't exist for 3490 tape devices on Virtual Tape Servers (VTS). Cleanup the list, which makes it easier to understand what commands are actually implemented by the driver. The lists below outline th"
torvalds/linux,28da74c2943972168976d58ef5a1dc2b5493e890,hoeppnerj,2026-02-02T13:48:41Z,hcahca,2026-02-04T07:31:29Z,"s390/tape: Remove special block id handling  For real 3490 tape models a logical block was composed of a direction bit (wrap), a segment number, a format mode, and a logical block number. This is represented in a 4byte identifier.  The Virtual Tape Server (VTS) emulates 3490 tape devices and uses a "
torvalds/linux,effcf3df282ba66e60718cefd08c6a3ed57d9dd3,hoeppnerj,2026-02-02T13:48:40Z,hcahca,2026-02-04T07:31:29Z,s390/tape: Remove tape load display support  The LOAD_DISPLAY (LDD) X'9F' is still accepted by the Virtual Tape Server (VTS) but does not perform any action.  Remove all functions and definitions related to this command.  The tape_34xx_ioctl() function is also removed as it was mainly used to handle
torvalds/linux,c03b6ef74c2b48a0f544f27c7354d5200ab6569c,hoeppnerj,2026-02-02T13:48:39Z,hcahca,2026-02-04T07:31:29Z,s390/tape: Remove support for 3590/3592 models  Physical 3590/3592 tape models are not supported anymore for a very long time. The Virtual Tape Server (VTS) emulates and presents only 3490E models to the host. This is the only supported model and storage server.  Remove the entire code base for 3590
torvalds/linux,ffd42b6d0420c4be97cc28fd1bb5f4c29e286e98,unknown,2026-02-02T22:15:52Z,unknown,2026-02-04T03:28:51Z,"lib/crypto: mldsa: Clarify the documentation for mldsa_verify() slightly  mldsa_verify() implements ML-DSA.Verify with ctx='', so document this more explicitly.  Remove the one-liner comment above mldsa_verify() which was somewhat misleading.  Reviewed-by: David Howells <dhowells@redhat.com> Link: h"
torvalds/linux,c7db85d579a1dccb624235534508c75fbf2dfe46,ffyuanda,2026-02-02T19:39:25Z,kuba-moo,2026-02-04T03:28:05Z,"gve: Correct ethtool rx_dropped calculation  The gve driver's ""rx_dropped"" statistic, exposed via `ethtool -S`, incorrectly includes `rx_buf_alloc_fail` counts. These failures represent an inability to allocate receive buffers, not true packet drops where a received packet is discarded. This misrepr"
torvalds/linux,7b9ebcce0296e104a0d82a6b09d68564806158ff,unknown,2026-02-02T19:39:24Z,kuba-moo,2026-02-04T03:28:05Z,"gve: Fix stats report corruption on queue count change  The driver and the NIC share a region in memory for stats reporting. The NIC calculates its offset into this region based on the total size of the stats region and the size of the NIC's stats.  When the number of queues is changed, the driver's"
torvalds/linux,bee60ce21b751275b3a7766f614373ef02dde512,unknown,2026-02-02T11:43:15Z,kuba-moo,2026-02-04T03:23:41Z,"selftest: net: add a test-case for encap segmentation after GRO  We had a few patches in this area and no explicit coverage so far. The test case covers the scenario addressed by the previous fix; reusing the existing udpgro_fwd.sh script to leverage part of the of the virtual network setup, even if"
torvalds/linux,5c2c3c38be396257a6a2e55bd601a12bb9781507,unknown,2026-02-02T11:43:14Z,kuba-moo,2026-02-04T03:23:41Z,"net: gro: fix outer network offset  The udp GRO complete stage assumes that all the packets inserted the RX have the `encapsulation` flag zeroed. Such assumption is not true, as a few H/W NICs can set such flag when H/W offloading the checksum for an UDP encapsulated traffic, the tun driver can inje"
torvalds/linux,f613e8b4afea0cd17c7168e8b00e25bc8d33175d,edumazet,2026-02-02T20:52:17Z,kuba-moo,2026-02-04T03:20:30Z,"net: add proper RCU protection to /proc/net/ptype  Yin Fengwei reported an RCU stall in ptype_seq_show() and provided a patch.  Real issue is that ptype_seq_next() and ptype_seq_show() violate RCU rules.  ptype_seq_show() runs under rcu_read_lock(), and reads pt->dev to get device name without any b"
torvalds/linux,78211543d2e44f84093049b4ef5f5bfa535f4645,unknown,2026-02-02T04:02:28Z,kuba-moo,2026-02-04T03:11:58Z,"net: ethernet: adi: adin1110: Check return value of devm_gpiod_get_optional() in adin1110_check_spi()  The devm_gpiod_get_optional() function may return an ERR_PTR in case of genuine GPIO acquisition errors, not just NULL which indicates the legitimate absence of an optional GPIO.  Add an IS_ERR() c"
torvalds/linux,b8555fbc16311346ccf332010898c6307ec145c3,halil-pasic,2026-02-02T14:40:47Z,hcahca,2026-02-03T11:48:28Z,"s390/configs: Enable BLK_DEV_NULL_BLK as module  Enable BLK_DEV_NULL_BLK as module in defconfig and debug_defconfig, so the Null Test Block Device Driver can be easily used for testing purposes.  Signed-off-by: Halil Pasic <pasic@linux.ibm.com> Signed-off-by: Heiko Carstens <hca@linux.ibm.com>"
torvalds/linux,53c998527ffa60f9deda8974a11ad39790684159,leitao,2026-02-02T18:32:51Z,willdeacon,2026-02-03T09:30:20Z,"arm64/gcs: Fix error handling in arch_set_shadow_stack_status()  alloc_gcs() returns an error-encoded pointer on failure, which comes from do_mmap(), not NULL.  The current NULL check fails to detect errors, which could lead to using an invalid GCS address.  Use IS_ERR_VALUE() to properly detect err"
golang/go,cfe0f5557163ae64c19bccf51e2c98fa0fc76430,unknown,2026-02-02T19:00:43Z,gopherbot,2026-02-05T22:24:12Z,"go/types, types2: mechanically replace read accesses to operand.typ_  This provides a hook to enforce that operand.typ is only observed where operand.mode is not invalid.  For #76110  Change-Id: I915f3ac09dc10bfe3f9f688d6190ad58e195ddcb Reviewed-on: https://go-review.googlesource.com/c/go/+/741220 A"
golang/go,1179cfc9b490ce5a8c3adaccea84c79e69f711d7,nicholashusin,2026-02-02T21:38:01Z,nicholashusin,2026-02-04T01:14:44Z,"net/http: prevent blocking when draining response body after it has been closed  Previously, draining the response body after it has been closed causes Response.Body.Close to block for longer than it otherwise would. In a worst-case scenario, this means that we are incurring a 50 ms delay for each H"
golang/go,31c9bcb1037a332fd547808693cd1899090b5854,qmuntal,2026-02-02T11:06:22Z,qmuntal,2026-02-03T09:00:16Z,internal/poll: readWriteUnlock should destroy fd when no remaining references  Fixes #77404  Change-Id: I0402becb94855baf942d6ba3815cc2a3c1526d6e Reviewed-on: https://go-review.googlesource.com/c/go/+/740921 LUCI-TryBot-Result: Go LUCI <golang-scoped@luci-project-accounts.iam.gserviceaccount.com> Re
apache/spark,22094fef57b2a664495de710315707c14fa2b215,gaogaotiantian,2026-02-02T23:18:16Z,HyukjinKwon,2026-02-02T23:18:16Z,[SPARK-55161][PYTHON] Support profilers on python data source  ### What changes were proposed in this pull request?  Make it possible to enable perf/memory profiler on python data source with `pyspark.sql.pyspark.dataSource.profiler`  ### Why are the changes needed?  Python data source needs profile
apache/spark,c94ce2c23f27b6e9e3256681947e91e82698c8bc,peter-toth,2026-02-02T18:44:44Z,peter-toth,2026-02-02T18:44:44Z,[SPARK-55302][SQL] Fix custom metrics in case of `KeyGroupedPartitioning`  ### What changes were proposed in this pull request? This PR adds a new `initMetricsValues()` method to `PartitionReader` so as to initialize custom metrics returned by `currentMetricsValues()`. In case of `KeyGroupedPartitio
apache/spark,15c68493b3690e206f5f5406afb4ad3ce2104b4d,zhengruifeng,2026-02-02T14:03:15Z,zhengruifeng,2026-02-02T14:03:15Z,"[SPARK-55285][SQL][PYTHON][FOLLOW-UP] Code clean up  ### What changes were proposed in this pull request? follow up of https://github.com/apache/spark/pull/54068, we don't need the `_schema` trick now  ### Why are the changes needed? to make the field names consistent with others  ### Does this PR i"
apache/spark,77921229cd74bddc902a8e8c00a71112c64899f0,uros-db,2026-02-02T12:10:39Z,cloud-fan,2026-02-02T12:10:39Z,[SPARK-55260][GEO][SQL] Implement Parquet write support for Geo types  ### What changes were proposed in this pull request? Enable writing Geometry and Geography data to Parquet files.  ### Why are the changes needed? Allowing users to persist geospatial data in Parquet format.  ### Does this PR int
apache/spark,3026926e0de39dbd79cc44947f5d2bc151149755,yaooqinn,2026-02-02T11:00:27Z,yaooqinn,2026-02-02T11:00:27Z,[SPARK-55289][SQL] Fix flaky test in-set-operations.sql by disabling broadcast join  ### What changes were proposed in this pull request?  The SQLQueryTestSuite test `in-set-operations.sql` intermittently fails on GitHub Actions CI with `SparkOutOfMemoryError` (`UNABLE_TO_ACQUIRE_MEMORY`).  **Root C
apache/spark,3fa07bb841fd9bb6e9a4e6c0f17ae2dfa86d65ca,LuciferYang,2026-02-02T08:01:25Z,LuciferYang,2026-02-02T08:01:25Z,[SPARK-55305][SQL][TESTS] Use `ParquetFooterReader.readFooter` uniformly in test code to read the footer  ### What changes were proposed in this pull request? This pr change to use `ParquetFooterReader.readFooter` uniformly in Spark test code to read the footer.  ### Why are the changes needed? Use 
apache/spark,d3dc60299eab0ebf8ca2e352e68572e9ce9a137a,dongjoon-hyun,2026-02-02T07:05:50Z,dongjoon-hyun,2026-02-02T07:05:50Z,[SPARK-55307][K8S][INFRA] Update `setup-minikube` to v0.0.21  ### What changes were proposed in this pull request?  This PR aims to update `setup-minikube` to the latest version v0.0.21.  ### Why are the changes needed?  To use the latest one. - https://github.com/medyagh/setup-minikube/releases/tag
apache/spark,36fbc71d6e8bf3aefc4560f5e35e95517334020f,gaogaotiantian,2026-02-02T05:57:26Z,zhengruifeng,2026-02-02T05:57:26Z,[SPARK-55297][PYTHON][PS] Restore timedelta dtype based on the original dtype  ### What changes were proposed in this pull request?  Add a restore method for timedelta. This is a similar change as https://github.com/apache/spark/pull/54017  ### Why are the changes needed?  Same as datetime - pandas 
