repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
apache/spark,d4bd663581e73fefec42ea460ceecbce594712e3,sarutak,2026-01-09T09:35:25Z,sarutak,2026-01-09T09:35:25Z,"[SPARK-54122][SS][FOLLOWUP] Fix Javadoc generation error  ### What changes were proposed in this pull request? This PR fixes an issue that illegal character `<` is used in block comment in `TwsTester.scala`, which was brought in #53159 and causes error when generating Javadoc. https://github.com/apa"
apache/spark,98a17fdd6cb700282256aa0e0c74349488d7f347,Pajaraja,2026-01-09T09:30:33Z,cloud-fan,2026-01-09T09:30:33Z,[SPARK-54864][SQL] Add rCTE nodes to NormalizePlan  ### What changes were proposed in this pull request?  Replace `CteIdNormalizer` in `NormalizePlan` with an application of the rule `NormalizeCteIds`.  ### Why are the changes needed?  To add testing for recursive CTEs for single pass analyzer. Redu
apache/spark,60bbac0b892dfb819fba9ca6f82eb78c3ff2b9f5,zhengruifeng,2026-01-09T07:15:08Z,zhengruifeng,2026-01-09T07:15:08Z,"[SPARK-54962][PYTHON] Fix nullable integers handling in Pandas UDF  ### What changes were proposed in this pull request? When input integral columns is nullable and a batch contains null value, then this batch will be converted to float64. It was a workaround to resolve an issue in `DataFrame.toPand"
apache/spark,bf71e593a87c6dd7399047de5c89362bbf888fd6,gaogaotiantian,2026-01-09T07:10:57Z,zhengruifeng,2026-01-09T07:10:57Z,[SPARK-54949][PYTHON] Move pyproject.toml to repo root  ### What changes were proposed in this pull request?  Move `pyproject.toml` to repo root.  ### Why are the changes needed?  `pyproject.toml` is now the official way to specify configurations. A lot of tools are supporting it. The way they searc
apache/spark,c26a3e481e028961453525e065e30d93c94fd345,HyukjinKwon,2026-01-09T07:05:10Z,HyukjinKwon,2026-01-09T07:05:10Z,"[SPARK-54982][INFRA] Use ASF_NEXUS_TOKEN to release and drop staging repository when finalizing the RC  ### What changes were proposed in this pull request?  This PR proposes to use ASF_NEXUS_TOKEN to release and drop staging repository when finalizing the RC. While I am here, I made the commands mo"
apache/spark,309407c2c412c631c9ed11b3d01278a087797f33,gaogaotiantian,2026-01-09T06:12:50Z,HyukjinKwon,2026-01-09T06:12:50Z,"[SPARK-54977][PYTHON][TEST] Accelerate test_observation.py  ### What changes were proposed in this pull request?  Instead of wait for 10s in test_observation.py, we just poll until it's correct.  ### Why are the changes needed?  Test time 10s -> 1s.  ### Does this PR introduce _any_ user-facing chan"
apache/spark,5910b09c4bfbcfd5ed7fed26dabee83059678de7,unknown,2026-01-09T02:50:01Z,HeartSaVioR,2026-01-09T02:50:01Z,"[SPARK-54122][SS] Implement TwsTester in Scala  ### What changes were proposed in this pull request?  * Added TwsTester, a test helper for writing unit tests for StatefulProcessor implementations that will be used in TransformWithState operator in streaming queries. It processes input rows and retur"
apache/spark,6933078aef0983b76e4f169ef34d0da3ba711540,gaogaotiantian,2026-01-09T01:43:31Z,zhengruifeng,2026-01-09T01:43:31Z,"[SPARK-54976][PYTHON][TEST] Accelerate test_job_cancellation  ### What changes were proposed in this pull request?  Accelerate test_job_cancellation. Instead of using `time.sleep()` to make sure the job is ready for interruption, we just keep interrupting it until it's interrupted.  Also it's totall"
apache/spark,78d5229980e11ee3b5fa3a3ce427d7bf3d6a7d53,gaogaotiantian,2026-01-09T01:41:32Z,zhengruifeng,2026-01-09T01:41:32Z,[SPARK-54958][PYTHON][ML][TEST] Accelerate test_cv_io_pipeline.py  ### What changes were proposed in this pull request?  Parallelized some operations in the test.  ### Why are the changes needed?  The test takes ~80s which is the second longest test case we have. Having some parallelism will reduce 
langchain-ai/langchain,5e9765d8116feae050d4a915f1e758c55fc3e917,cbornet,2026-01-09T23:31:13Z,web-flow,2026-01-09T23:31:13Z,chore(langchain): fix types in `test_overrides` (#34635)  Co-authored-by: Mason Daugherty <github@mdrxy.com> Co-authored-by: Mason Daugherty <mason@langchain.dev>
langchain-ai/langchain,703736a1e3325a1cb008cf70b0a9aee144ff4d0e,mdrxy,2026-01-09T23:28:24Z,web-flow,2026-01-09T23:28:24Z,"feat(langchain): add `state` to `_ModelRequestOverrides` (#34692)  Appears `override()`'s docstring in `langgraph` already shows `state=new_state` as a valid usage pattern  Works since `dataclasses.replace()` accepts any field, but the `TypedDicts` weren't updated to match. Caused mypy to flag legit"
langchain-ai/langchain,61fd703e5fbd55892f65ca7bdd048706aa9fa63c,cbornet,2026-01-09T23:05:28Z,web-flow,2026-01-09T23:05:28Z,chore(langchain): fix types in `test_tools` (#34592)  Co-authored-by: Mason Daugherty <mason@langchain.dev> Co-authored-by: Mason Daugherty <github@mdrxy.com>
langchain-ai/langchain,4e40c2766ab66e3dece3d7bbb780b96e00a46f85,cbornet,2026-01-09T22:54:42Z,web-flow,2026-01-09T22:54:42Z,chore(langchain): fix types in `test_summarization` (#34656)  Co-authored-by: Mason Daugherty <mason@langchain.dev> Co-authored-by: Mason Daugherty <github@mdrxy.com>
langchain-ai/langchain,9ce73a73f842ecc20690151dc52ab2b71ed8b914,cbornet,2026-01-09T22:44:33Z,web-flow,2026-01-09T22:44:33Z,"test(langchain): activate `test_responses_spec` tests (#34564)  description by @mdrxy  - Enable `test_responses_spec.py` integration tests that were previously skipped at module level - Widen `ToolStrategy.schema` type annotation from `type[SchemaT]` to `type[SchemaT] | dict[str, Any]` to match actu"
langchain-ai/langchain,b4cd67ac15209c413dd3d8cd6ca8347bbe775822,cbornet,2026-01-09T22:41:05Z,web-flow,2026-01-09T22:41:05Z,style(langchain): fix some ruff preview rules (#34663)  Co-authored-by: Mason Daugherty <github@mdrxy.com> Co-authored-by: Mason Daugherty <mason@langchain.dev>
langchain-ai/langchain,8e3c6b109f2b50a8ab7fbe9153cae8692825ea88,cbornet,2026-01-09T22:36:08Z,web-flow,2026-01-09T22:36:08Z,style(core): fix some noqa escapes (#34675)  Co-authored-by: Mason Daugherty <github@mdrxy.com> Co-authored-by: Mason Daugherty <mason@langchain.dev>
langchain-ai/langchain,fd694254390cab7f8881a9d67f41defff69ca852,cbornet,2026-01-09T22:28:18Z,web-flow,2026-01-09T22:28:18Z,style(text-splitters): fix some ruff preview rules (#34665)  Co-authored-by: Mason Daugherty <mason@langchain.dev> Co-authored-by: Mason Daugherty <github@mdrxy.com>
langchain-ai/langchain,e6dde3267aa77c0f71353954ea64ac9b70b81bd1,cbornet,2026-01-09T22:24:38Z,web-flow,2026-01-09T22:24:38Z,chore(langchain): fix types in `test_framework` (#34567)  Co-authored-by: Mason Daugherty <mason@langchain.dev> Co-authored-by: Mason Daugherty <github@mdrxy.com>
langchain-ai/langchain,23c4c506d395b3f978e9ef8e2d72bea2ce63659b,cbornet,2026-01-09T22:18:05Z,web-flow,2026-01-09T22:18:05Z,"chore(langchain): fix types in `memory_assert`, `conftest`, `conftest_checkpointer` and `conftest_store` (#34636)  Co-authored-by: Mason Daugherty <mason@langchain.dev> Co-authored-by: Mason Daugherty <github@mdrxy.com>"
langchain-ai/langchain,d1404e63bbbf5a3830b04fade5c325279f60b398,cbornet,2026-01-09T22:17:57Z,web-flow,2026-01-09T22:17:57Z,chore(langchain): fix types in `test_system_message` (#34634)  Co-authored-by: Mason Daugherty <github@mdrxy.com> Co-authored-by: Mason Daugherty <mason@langchain.dev>
langchain-ai/langchain,18c25e9f10492c6b78a0bce1d65e6a29554bc5c0,mdrxy,2026-01-09T22:02:24Z,web-flow,2026-01-09T22:02:24Z,chore: ban relative imports on all packages (#34691)
langchain-ai/langchain,8e824d9ec4738cf45b28d3804bf666411b24c049,cbornet,2026-01-09T21:30:24Z,web-flow,2026-01-09T21:30:24Z,"style: bump ruff version to 0.14.11 (#34674)  With ruff 0.14.11+, we can remove `PLW1510` from `unfixable` (see https://github.com/astral-sh/ruff/issues/17091)"
langchain-ai/langchain,fbe9babb34a222b933766de625d8293f93e61298,sydney-runkle,2026-01-09T18:00:51Z,web-flow,2026-01-09T18:00:51Z,fix: remove relative imports (#34680)  standardizing on absolute imports rather than relative across the codebase
langchain-ai/langchain,9bd028d04af15dcc6709fba45eff6400f07e76e3,sydney-runkle,2026-01-09T17:42:25Z,web-flow,2026-01-09T17:42:25Z,fix: disable int tests on release temporarily (#34685)
langchain-ai/langchain,2e8744559d7e975422c4f67c4d750032dd1cf1b2,mdrxy,2026-01-09T17:41:55Z,web-flow,2026-01-09T17:41:55Z,"fix(langchain,langchain-classic): more descriptive error msg when dep is not installed (#34679)"
langchain-ai/langchain,19edaa8acbfee2e6ac5c68c6bb6910abee563e5e,ccurme,2026-01-09T17:37:44Z,web-flow,2026-01-09T17:37:44Z,chore(openai): delete outdated test (#34682)
langchain-ai/langchain,b5002442507ab5ab14ed331d7c0eb16a0943f8e6,sydney-runkle,2026-01-09T17:37:33Z,web-flow,2026-01-09T17:37:33Z,fix: rm anth test (#34684)
langchain-ai/langchain,d972d00b3a4c2ffef2a616e7473085c7a279caaf,sydney-runkle,2026-01-09T16:22:49Z,web-flow,2026-01-09T16:22:49Z,chore: dropping openai from release matrix (#34681)
langchain-ai/langchain,384158daec7ca89097bbbf3759d2f34dc9f4d6fb,T1mn,2026-01-09T16:07:14Z,web-flow,2026-01-09T16:07:14Z,fix(langchain): infer provider from mixed-case prefixes (#34672)  Fix provider inference for mixed-case model prefixes and add matching unit coverage.
langchain-ai/langchain,c080296bed5eb2328403be4f31d13a4ada825bfc,sydney-runkle,2026-01-09T16:02:38Z,web-flow,2026-01-09T16:02:38Z,release: langchain-core 1.2.7 (#34678)
langchain-ai/langchain,323c76504a8603c4c549cf87a41e842848226a89,sydney-runkle,2026-01-09T16:00:13Z,web-flow,2026-01-09T16:00:13Z,fix: add test confirming we don't inject args based on `args_schema` alone (#34677)  pending exclusion from function signature
langchain-ai/langchain,ed2aa9f747610a0314e9683473520b82afd70cde,sydney-runkle,2026-01-09T14:58:34Z,web-flow,2026-01-09T14:58:34Z,fix: don't trace injected args only found in signature (#34670)  for the case when they're not included in the `args_schema`  this was predicted by @eyurtsev's comment here: https://github.com/langchain-ai/langchain/pull/33729/files#r2475538173  pairing w/ this PR in mcp adapters: https://github.com
docker/compose,ef14cfcfeaca1f9eb7d06d900b8fd3c14f820a3e,dependabot[bot],2026-01-09T09:23:57Z,ndeloof,2026-01-12T16:50:14Z,build(deps): bump google.golang.org/grpc from 1.77.0 to 1.78.0  Bumps [google.golang.org/grpc](https://github.com/grpc/grpc-go) from 1.77.0 to 1.78.0. - [Release notes](https://github.com/grpc/grpc-go/releases) - [Commits](https://github.com/grpc/grpc-go/compare/v1.77.0...v1.78.0)  --- updated-depen
docker/compose,a2a5c86f53de17e72e4f384213a6aec934adab7b,dependabot[bot],2026-01-09T09:07:45Z,ndeloof,2026-01-09T09:22:48Z,build(deps): bump golang.org/x/sys from 0.39.0 to 0.40.0  Bumps [golang.org/x/sys](https://github.com/golang/sys) from 0.39.0 to 0.40.0. - [Commits](https://github.com/golang/sys/compare/v0.39.0...v0.40.0)  --- updated-dependencies: - dependency-name: golang.org/x/sys   dependency-version: 0.40.0   
