repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
facebook/react,f0fbb0d199c166a634084c66a7cf9486ebb64bc1,gnoff,2026-01-16T01:27:58Z,web-flow,2026-01-16T01:27:58Z,[Fiber] fix useId tracking on replay (#35518)  When Fiber replays work after suspending and resolving in a microtask it stripped the Forked flag from Fibers because this flag type was not considered a Static flag. The Forked nature of a Fiber is not render dependent and should persist after unwindin
torvalds/linux,9fd99788f3e5a129908c242bb29946077ca46611,axboe,2026-01-16T22:28:58Z,axboe,2026-02-06T14:29:14Z,"io_uring: add task fork hook  Called when copy_process() is called to copy state to a new child. Right now this is just a stub, but will be used shortly to properly handle fork'ing of task based io_uring restrictions.  Reviewed-by: Christian Brauner (Microsoft) <brauner@kernel.org> Signed-off-by: Je"
torvalds/linux,84962445cd8a83dc5bed4c8ad5bbb2c1cdb249a0,melissawen,2026-01-16T15:50:49Z,alexdeucher,2026-02-03T22:21:58Z,drm/amd/display: remove assert around dpp_base replacement  There is nothing wrong if in_shaper_func type is DISTRIBUTED POINTS. Remove the assert placed for a TODO to avoid misinterpretations.  Signed-off-by: Melissa Wen <mwen@igalia.com> Reviewed-by: Alex Hung <alex.hung@amd.com> Signed-off-by: Al
torvalds/linux,b126097b0327437048bd045a0e4d273dea2910dd,Qingwu-Li,2026-01-16T11:19:05Z,unknown,2026-02-03T20:47:48Z,"i2c: imx: preserve error state in block data length handler  When a block read returns an invalid length, zero or >I2C_SMBUS_BLOCK_MAX, the length handler sets the state to IMX_I2C_STATE_FAILED. However, i2c_imx_master_isr() unconditionally overwrites this with IMX_I2C_STATE_READ_CONTINUE, causing a"
golang/go,7251c9e0f00a6d7d37bb441f3e823c160131e9b5,prattmic,2026-01-16T17:20:39Z,gopherbot,2026-01-16T17:40:45Z,doc: fix urlmaxqueryparams typos  Updates #77101.  Change-Id: I6a6a636cd58e1bd01943066368cb1424db6c6a92 Reviewed-on: https://go-review.googlesource.com/c/go/+/737040 Reviewed-by: Damien Neil <dneil@google.com> Auto-Submit: Michael Pratt <mpratt@google.com> LUCI-TryBot-Result: Go LUCI <golang-scoped@
apache/spark,0497b386ec4e939a7229cfb5bc6f534f8aa79f5d,zeruibao,2026-01-16T20:57:26Z,anishshri-db,2026-01-16T20:57:26Z,"[SPARK-54824] Add support for multiGet and deleteRange for Rocksdb State Store  ### What changes were proposed in this pull request? Add support for multiGet and deleteRange for Rocksdb State Store  ### Why are the changes needed? For some streaming operators, using multiGet and deleteRange can impr"
apache/spark,195c7dc9d2a2407268f86b7bb79190b33c2f4e71,ericm-db,2026-01-16T19:53:56Z,dtenedor,2026-01-16T19:53:56Z,"[SPARK-55054][SS][SQL] Add IDENTIFIED BY support for streaming table-valued functions  ### What changes were proposed in this pull request?  This PR extends the IDENTIFIED BY syntax to support streaming table-valued functions (TVFs), complementing the existing support for streaming tables.  The chan"
apache/spark,57c5238b276a75c8d9a6d1992ee7d7568d8529b3,szehon-ho,2026-01-16T18:21:34Z,cloud-fan,2026-01-16T18:21:34Z,"[SPARK-54975][SQL][TESTS] Refactor Merge Into Schema Evolution Tests  ### What changes were proposed in this pull request? The MergeIntoTableSuiteBase class had become unwieldy (7200+ lines), of which around 5000 lines were schema evolution tests  1. Move the many Merge Into Schema Evolution tests i"
apache/spark,6939fcd4a313717e0ac425a3bfed7a784908adca,dtenedor,2026-01-16T18:20:15Z,dtenedor,2026-01-16T18:20:15Z,[SPARK-43986][SQL][FOLLOWUP] Catch ArrayIndexOutOfBoundsException in Datasketches HLL functions  ### What changes were proposed in this pull request?  This PR fixes error handling in `HllUnionAgg` to properly catch `ArrayIndexOutOfBoundsException` and convert it to the user-friendly `HLL_INVALID_INP
apache/spark,31857a2efad6c15677bba51b728942f61bddb800,dongjoon-hyun,2026-01-16T16:16:53Z,dongjoon-hyun,2026-01-16T16:16:53Z,[SPARK-55068] Upgrade `kubernetes-client` to 7.5.1  ### What changes were proposed in this pull request?  This PR aims to upgrade `kubernetes-client` to 7.5.1.  ### Why are the changes needed?  Apache Spark has been testing against K8s v1.35. - #53534  K8s v1.35 brings new beta features like the fol
apache/spark,ac13473fff64919e8e7756e3a42ce3a68627dd73,khakhlyuk,2026-01-16T13:31:55Z,hvanhovell,2026-01-16T13:31:55Z,"[SPARK-55047][CONNECT] Add client-side limit for local relation size  ### What changes were proposed in this pull request?  Currently, local relation sizes are limited using `spark.sql.session.localRelationSizeLimit` conf (set to 3GB by default). This limit is only checked on the server. The client "
apache/spark,5b9e78b059d54888145668209f8801e678af6d51,huangxiaopingRD,2026-01-16T11:49:42Z,yaooqinn,2026-01-16T11:49:42Z,[SPARK-54980][SQL] Convert the JDBC isolation level to a string  ### What changes were proposed in this pull request? Convert the JDBC isolation level to a string.  ### Why are the changes needed? Improve log readability. **Before:** ``` 26/01/07 00:25:50 WARN [Executor task launch worker for task 0
apache/spark,6f0900ec0230ccd18fb79c4305364814d4fe1af6,gaogaotiantian,2026-01-16T11:34:44Z,zhengruifeng,2026-01-16T11:34:44Z,"[SPARK-55061][PYTHON][TESTS] Make module missing message consistently string  ### What changes were proposed in this pull request?  Instead of using `None` for module_requirement_message, use `""""`.  ### Why are the changes needed?  We had a lot of unnecessary `cast` and `type: ignore` just because t"
apache/spark,af058d59f3008163fd8c72ce80fa5ca24706165a,ericm-db,2026-01-16T04:49:01Z,HeartSaVioR,2026-01-16T04:49:01Z,[SPARK-55015][SS][SQL] Fix decodeRemainingKey numFields calculation in PrefixKeyScanStateEncoder  ### What changes were proposed in this pull request?  Fix bug in RocksDBStateEncoder.decodeRemainingKey where it incorrectly used numColsPrefixKey instead of (keySchema.length - numColsPrefixKey) for th
apache/spark,813f7576aef225095393bce86df5379409bcd40b,zifeif2,2026-01-16T01:38:16Z,anishshri-db,2026-01-16T01:38:16Z,[SPARK-54590][SS] Support Checkpoint V2 for State Rewriter and Repartitioning  ### What changes were proposed in this pull request?  Support checkpointV2 for repartition writer and StateRewriter by returning the checkpoint Id to caller function after write is done. Changes include - RocksDB loadWith
langchain-ai/langchain,a84722e2d768a3029a632d0ab3515b897ebba63b,dependabot[bot],2026-01-16T19:33:31Z,web-flow,2026-01-16T19:33:31Z,chore(deps): bump the uv group across 8 directories with 6 updates (#34773)  Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.  [//]: # (dependabot-automerge-start) [//]: # (dependabot
langchain-ai/langchain,7e40de78003d3985c192ca0ba1d7f3537bd6cabd,mdrxy,2026-01-16T19:32:29Z,web-flow,2026-01-16T19:32:29Z,"fix(infra): block release on `deepagents` tests failure, bound min version for testing (#34784)  `deepagents` requires Python >= 3.11. Note: this won't display in the action title in the UI if requesting 3.10, and it will also still show `(3.10, 3.13)` since that's what the integration packages are "
langchain-ai/langchain,97b3d6dae10e11e3a674778ea6beeac27649870c,mdrxy,2026-01-16T19:24:46Z,web-flow,2026-01-16T19:24:46Z,"chore(core, langchain): add version consistency check pre-commit hooks (#34782)"
langchain-ai/langchain,624799838cf59b2ea2400516057a3fb13d1e08c7,mdrxy,2026-01-16T19:19:33Z,web-flow,2026-01-16T19:19:33Z,release(langchain): 1.2.6 (#34781)
langchain-ai/langchain,cb2b85bb1d635c6d695fbd8048b733c374727e92,mdrxy,2026-01-16T19:13:22Z,web-flow,2026-01-16T19:13:22Z,feat(infra): test against `deepagents` (#34779)  Add testing for `deepagents` both (1) on scheduled interval and (2) release of `langchain-core` or `langchain` to ensure compatibility. Should catch breaking changes early.
langchain-ai/langchain,5581600e9e0f040e7f0c01b64df820719be41ee5,mdrxy,2026-01-16T18:36:21Z,web-flow,2026-01-16T18:36:21Z,refactor(infra): `integration_tests.yml` (#34778)  update the job names and structure for better readability - non breaking
langchain-ai/langchain,28eceabd8b1d0e4a95291d2050ea2939c8f48811,mdrxy,2026-01-16T16:52:26Z,web-flow,2026-01-16T16:52:26Z,chore(infra): add warning for function signature changes to agent files (#34776)
langchain-ai/langchain,ca00e4fed9c0d8a44f6dc7821d01176a7796ae35,mdrxy,2026-01-16T16:46:10Z,web-flow,2026-01-16T16:46:10Z,fix(langchain): `SummarizationMiddleware` signature mismatch & config invocation (#34775)  Re: #34763
langchain-ai/langchain,57279c7b817864282f810183f3287f807142dc3b,ccurme,2026-01-16T16:07:20Z,web-flow,2026-01-16T16:07:20Z,release(langchain): 1.2.5 (#34772)
