repo_full_name,sha,author_login,author_date,committer_login,committer_date,message
microsoft/vscode,92f308407618ba8ea797f59ed1ec87d331532d23,justschen,2026-02-07T00:03:24Z,web-flow,2026-02-07T00:03:24Z,hook streaming first pass (#293514)  * hooks streaming first pass  * Update src/vs/workbench/contrib/chat/browser/widget/chatContentParts/chatHookContentPart.ts  Co-authored-by: Copilot <175728472+Copilot@users.noreply.github.com>  * update styling  * modify api shape  * address some comments + do n
torvalds/linux,1562b1fb7e17c1b3addb15e125c718b2be7f5512,kees,2026-02-07T03:49:54Z,torvalds,2026-02-10T16:43:21Z,"crypto: omap - Allocate OMAP_CRYPTO_FORCE_COPY scatterlists correctly  The existing allocation of scatterlists in omap_crypto_copy_sg_lists() was allocating an array of scatterlist pointers, not scatterlist objects, resulting in a 4x too small allocation.  Use sizeof(*new_sg) to get the correct obje"
torvalds/linux,e7aa57247700733e52a8e2e4dee6a52c2a76de02,torvalds,2026-02-07T17:37:34Z,torvalds,2026-02-07T17:37:34Z,"Merge tag 'spi-fix-v6.19-rc8' of git://git.kernel.org/pub/scm/linux/kernel/git/broonie/spi  Pull spi fixes from Mark Brown:  ""One final batch of fixes for the Tegra SPI drivers, the main one is a   batch of fixes for races with the interrupts in the Tegra210 QSPI   driver that Breno has been working"
torvalds/linux,142fdd7bb7095c114d027b1ee36878a67b869228,torvalds,2026-02-07T17:34:49Z,torvalds,2026-02-07T17:34:49Z,"Merge tag 'regulator-fix-v6.19-rc8' of git://git.kernel.org/pub/scm/linux/kernel/git/broonie/regulator  Pull regulator fix from Mark Brown:  ""One last fix for v6.19: the voltages for the SpaceMIT P1 were not   described correctly""  * tag 'regulator-fix-v6.19-rc8' of git://git.kernel.org/pub/scm/linu"
torvalds/linux,b0e7d3f88e563b5ca793fca23c7d7fa1352c1079,torvalds,2026-02-07T17:27:57Z,torvalds,2026-02-07T17:27:57Z,"Merge tag 'char-misc-6.19-final' of git://git.kernel.org/pub/scm/linux/kernel/git/gregkh/char-misc  Pull binder fixes from Greg KH:  ""Here are some small, last-minute binder C and Rust driver fixes for   reported issues. They include a number of fixes for reported crashes   and other problems.    Al"
torvalds/linux,dda5df9823630a26ed24ca9150b33a7f56ba4546,torvalds,2026-02-07T17:10:42Z,torvalds,2026-02-07T17:10:42Z,"Merge tag 'sched-urgent-2026-02-07' of git://git.kernel.org/pub/scm/linux/kernel/git/tip/tip  Pull scheduler fixes from Ingo Molnar:  ""Miscellaneous MMCID fixes to address bugs and performance regressions   in the recent rewrite of the SCHED_MM_CID management code:     - Fix livelock triggered by BP"
torvalds/linux,7e0b172c80ad797061dfa32e18bf908c81ceab0e,torvalds,2026-02-07T16:21:21Z,torvalds,2026-02-07T16:21:21Z,"Merge tag 'objtool-urgent-2026-02-07' of git://git.kernel.org/pub/scm/linux/kernel/git/tip/tip  Pull objtool fixes from Ingo Molnar::   - Bump up the Clang minimum version requirements for livepatch    builds, due to Clang assembler section handling bugs causing    silent miscompilations   - Strip l"
apache/spark,8c72eff74bde0a520917fa9cea8da89166e4597a,zhengruifeng,2026-02-07T22:40:57Z,dongjoon-hyun,2026-02-07T22:40:57Z,"[SPARK-55180][PYTHON][INFRA][FOLLOW-UP] Delete unused yml file  ### What changes were proposed in this pull request? followup of https://github.com/apache/spark/pull/53960, the yml file is not used  ### Why are the changes needed? code clean up  ### Does this PR introduce _any_ user-facing change? n"
apache/spark,767be89d30bb42e472a207f0ed4a60ac99feb09c,dongjoon-hyun,2026-02-07T22:37:39Z,dongjoon-hyun,2026-02-07T22:37:39Z,[MINOR][DOCS] Update Maven version and MAVEN_OPTS setting in `building-spark.md` docs  ### What changes were proposed in this pull request?  This PR aims to update Maven version and MAVEN_OPTS setting in `building-spark.md` docs.  ### Why are the changes needed?  To be up-to-date with the actual bui
apache/spark,3a9307f59adb64b59b6afae8e449e9cec6b969fe,yaooqinn,2026-02-07T16:38:51Z,yaooqinn,2026-02-07T16:38:51Z,[SPARK-55401][PYTHON] Add retry logic and timeout handling to pyspark install download  ### What changes were proposed in this pull request?  This PR adds retry logic and timeout handling to the Spark distribution download in `pyspark/install.py` to reduce flakiness in `pyspark.tests.test_install_sp
apache/spark,4e86ae41de180853246b8dccbc0fe55f70ef5428,yaooqinn,2026-02-07T16:12:50Z,yaooqinn,2026-02-07T16:12:50Z,"[SPARK-55387][CORE][UI] Fix DAG visualization not rendering due to malformed DOT label  ### What changes were proposed in this pull request?  This PR fixes a typo in `RDDOperationGraph.scala` where an extra `}` character was accidentally added to the DOT node label string, causing the DAG visualizat"
apache/spark,34052557733b3e4ad768d12bb14e27166a005022,zhengruifeng,2026-02-07T08:24:25Z,zhengruifeng,2026-02-07T08:24:25Z,"[SPARK-55394][PYTHON][INFRA] Upgrade Python 3.10 test image to Ubuntu 24.04  ### What changes were proposed in this pull request? Upgrade Python 3.10 test image to Ubuntu 24.04  ### Why are the changes needed? to test with a newer os version  ### Does this PR introduce _any_ user-facing change? no, "
apache/spark,9268812eada8cc55bccab8f886ddcd47d26836bf,zhengruifeng,2026-02-07T08:23:14Z,zhengruifeng,2026-02-07T08:23:14Z,"[SPARK-55393][PYTHON][INFRA] Upgrade Python 3.11 test image to Ubuntu 24.04  ### What changes were proposed in this pull request? Upgrade Python 3.11 test image to Ubuntu 24.04  ### Why are the changes needed? to test with a newer os version  ### Does this PR introduce _any_ user-facing change? no, "
apache/spark,4d3094ffd63c2ca9729274ce1a2a5f394f95c562,zhengruifeng,2026-02-07T08:21:43Z,zhengruifeng,2026-02-07T08:21:43Z,"[SPARK-55392][PYTHON][INFRA] Upgrade Python 3.14 test image to Ubuntu 24.04  ### What changes were proposed in this pull request? Upgrade Python 3.14 test image to Ubuntu 24.04  ### Why are the changes needed? to test with a newer OS version  ### Does this PR introduce _any_ user-facing change? no, "
apache/spark,ac282632e35f3259a38a493408a8f8307771a8d2,zhengruifeng,2026-02-07T08:20:22Z,zhengruifeng,2026-02-07T08:20:22Z,[SPARK-55391][PYTHON][INFRA] Upgrade Python 3.13 test image to Ubuntu 24.04  ### What changes were proposed in this pull request? Upgrade Python 3.13 test image to Ubuntu 24.04  ### Why are the changes needed? to upgrade the OS to a newer version  ### Does this PR introduce _any_ user-facing change?
apache/spark,bbd8fd6af72e00a8152641fe008353391d8396f1,dongjoon-hyun,2026-02-07T02:16:21Z,dongjoon-hyun,2026-02-07T02:16:21Z,[SPARK-55399][K8S] Improve `KubernetesDriverEndpoint` to use `patch` instead of `edit` API  ### What changes were proposed in this pull request?  This PR aims to improve `KubernetesDriverEndpoint` to use `patch` instead of `edit` API  ### Why are the changes needed?  **Network Efficiency**  - `edit`
apache/spark,cbcc7f8a7f73576e1584d2ac2855640310e062eb,HeartSaVioR,2026-02-07T02:14:48Z,HeartSaVioR,2026-02-07T02:14:48Z,[SPARK-55304][SS][PYTHON] Introduce support of Admission Control and Trigger.AvailableNow in Python data source - streaming reader  ### What changes were proposed in this pull request?  This PR proposes to introduce the support of Admission Control and Trigger.AvailableNow in Python data source - st
duckdb/duckdb,05b9475d87dfc3de704f4d45404917bb91ef0d19,carlopi,2026-02-07T17:49:03Z,carlopi,2026-02-07T17:50:53Z,"Bump httpfs, remove patches"
duckdb/duckdb,3a8204938623d70a3365d13f0f3f2961a98156e3,Mytherin,2026-02-07T17:04:33Z,web-flow,2026-02-07T17:04:33Z,Add CI runner cleanup before Linux CLI builds (#20851)  As a follow-up to #20537 - attempt to fix the following CI failure with `linux_musl`: https://github.com/duckdb/duckdb/actions/runs/21771073041/job/62818578774  Ref: duckdblabs/duckdb-internal#7362
duckdb/duckdb,f8e94bcd34b1b6acdf432f48008257ffb5cb7555,Mytherin,2026-02-07T16:57:09Z,Mytherin,2026-02-07T16:57:09Z,Make stats returned by pragma storage info also a variant
duckdb/duckdb,62f89beffacaf0406da695b174598c79ad5e703f,Mytherin,2026-02-07T16:44:22Z,Mytherin,2026-02-07T16:44:22Z,Move test to slow test
duckdb/duckdb,4f5591116655d2ef6e41e843f12a105e1fea43b6,Tishj,2026-02-07T16:09:06Z,Tishj,2026-02-07T16:09:06Z,"remove patches, merged into duckdb-avro, update hash again"
duckdb/duckdb,8aa6c4fbedb6fb2ff2a4d54924508baf024772f5,Tishj,2026-02-07T15:39:18Z,Tishj,2026-02-07T15:39:18Z,bump hash
duckdb/duckdb,252231a41c6e15c1daefceea3965af866b9719ae,staticlibs,2026-02-07T14:47:34Z,staticlibs,2026-02-07T14:47:34Z,Fix steps order
duckdb/duckdb,a847cd478f8d4015f09742665b2278ecf9580fb5,staticlibs,2026-02-07T14:38:19Z,staticlibs,2026-02-07T14:39:40Z,Add CI runner cleanup before Linux CLI builds  As a follow-up to #20537 - attemtp to fix the following CI failure with `linux_musl`: https://github.com/duckdb/duckdb/actions/runs/21771073041/job/62818578774  Ref: duckdblabs/duckdb-internal#7362
duckdb/duckdb,af695b7a832a184ad127fa549907821e8dc63ddd,Mytherin,2026-02-07T14:27:51Z,Mytherin,2026-02-07T14:27:51Z,Add missing includes
duckdb/duckdb,121033baeeb05f14cc3d82db53d504d10f1a1632,Mytherin,2026-02-07T14:25:33Z,web-flow,2026-02-07T14:25:33Z,"Minor CI fixes (reduce intensity of test, fix handling of fatal exceptions) (#20850)"
duckdb/duckdb,0e1852d014036386bfce045bbc9168cb1bbbd664,Mytherin,2026-02-07T12:38:11Z,Mytherin,2026-02-07T12:38:11Z,More test fixes
duckdb/duckdb,3844c45339c7036c8513c3fc83d79cd4a5d805ca,Mytherin,2026-02-07T12:29:36Z,web-flow,2026-02-07T12:29:36Z,"Add stats propagation for variant -> primitive casts (#20830)  This PR extends the stats propagation so, when casting a variant that is fully shredded on a specific primitive type (e.g. `INT`), we extract the shredded stats for that primitive type and propagate it."
duckdb/duckdb,5992641f242c882fe9b3bb128d96c4241e15d2f6,Mytherin,2026-02-07T11:22:39Z,Mytherin,2026-02-07T11:22:39Z,Fast tests working
duckdb/duckdb,bedd6d748590201981ed3f51161fe2a9fd9cae87,Mytherin,2026-02-07T11:21:32Z,Mytherin,2026-02-07T11:21:32Z,More test fixes
duckdb/duckdb,22c7bd339cf90a74068fbb38fb97eec4f4279963,Mytherin,2026-02-07T11:03:17Z,web-flow,2026-02-07T11:03:17Z,"Reintroduce debug code for UnalignedScan (#20738)  Had to remove the original debug code that was there since it was causing CI failures. This PR rewrites the debug code under the new assumed behavior: if the result mask has any invalid bits to begin with, they remain invalid. I also rewrote some of"
duckdb/duckdb,f0823e79fa1abb6130220afe1c000e02c199df66,Mytherin,2026-02-07T11:02:46Z,web-flow,2026-02-07T11:02:46Z,Support Hexadecimal String Cast to BITSTRING (#20750)  fixes https://github.com/duckdblabs/duckdb-internal/issues/4262  This PR introduces support for casting hexadecimal strings to bitstrings. Each hex char is simply interpreted as a 4-bit binary:  ```sql D SELECT 'x1'::BIT; ┌──────────────────────
duckdb/duckdb,e7a878c979eb0abb22025b5088ff2572bebd3a06,Mytherin,2026-02-07T11:00:27Z,web-flow,2026-02-07T11:00:27Z,Internal #7335: Join Condition Statistics (#20832)  * Move join condition statistics into the condition objects.
duckdb/duckdb,35fa1678c21a1dc389c55d7177723bf21b86339c,Mytherin,2026-02-07T09:01:57Z,Mytherin,2026-02-07T09:01:57Z,Reduce intensity of test
duckdb/duckdb,9936ca8c57829b6f846a4b6be94bad8ed4055e74,Mytherin,2026-02-07T09:01:07Z,Mytherin,2026-02-07T09:01:07Z,Internal and fatal exceptions are different
